DateID,LabID,OthLabID,Problems,CRA,Error,DC13,Material,Species,SiteID,SiteName,SiteContext,SiteType,Longitude,Latitude,LocQual,Source,Comments
1238,Lyon-7051,,,4090,35,,charcoal,,9585,"Petit-Saint-Bernard, La Thuile",,settlement,6.8839,45.6803,A,BANADORA,
1239,MAMS-14697-AMS,,,5055,25,,bone,Bos taurus,25994,"Col del Buson, Belluno ",,settlement,12.2031,46.19,A,Biannchin Citton et al. 2015,
1240,MAMS-14698-AMS,,,5158,24,,bone,Cervus elaphus,25994,"Col del Buson, Belluno ",,settlement,12.2031,46.19,A,Biannchin Citton et al. 2015,
1241,MAMS-14699-AMS,,,4973,27,,bone,Bos taurus,25994,"Col del Buson, Belluno ",,settlement,12.2031,46.19,A,Biannchin Citton et al. 2015,
1242,MAMS-14700-AMS,,,5037,25,,bone,Bos taurus,25994,"Col del Buson, Belluno ",,settlement,12.2031,46.19,A,Biannchin Citton et al. 2015,
1243,MAMS-16238,,,7957,25,,bone,,10699,Grotta dell'Uzzo,,cave,12.7865,38.1101,A,Natali and Forgia 2018,
1244,MAMS-19920,,,3693,31,,charcoal,Rhamnus phillyrea,25900,Punta di Zambrone,,,15.9722,38.7147,A,Pacciarelli et al. 2015,
1245,MAMS-19921,,,3670,27,,charcoal,Rosacea,25900,Punta di Zambrone,,,15.9722,38.7147,A,Pacciarelli et al. 2015,
1246,MAMS-21097,,,3495,19,,bone,Bos,25844,Cessaniti quarry,,settlement,16.0333,38.6667,A,Pacciarelli et al. 2015,
1247,MAMS-21098,,,3489,19,,bone,Bos,25844,Cessaniti quarry,,settlement,16.0333,38.6667,A,Pacciarelli et al. 2015,
1248,MAMS-21214,,,6216,23,,bone,Homo Sapiens,25957,Cava Donno,,,18.2724,40.135,A,Pandolfi et al. 2017,
1249,MAMS-22277,,,3575,21,,bone,Bos,25933,Valsavoia,,settlement,14.9681,37.3397,A,Pacciarelli et al. 2015,
1250,MAMS-22278,,,3667,21,,bone,Bos,25933,Valsavoia,,settlement,14.9681,37.3397,A,Pacciarelli et al. 2015,
1251,MC-,,NoLabID,5800,100,,,,9616,"Grotta Pollera, Finale Ligure",Spit XII,cave,8.3146,44.2006,A,Pearce 2013a,
1252,MC-,,NoLabID,5750,100,,,,9616,"Grotta Pollera, Finale Ligure",Spit II,cave,8.3146,44.2006,A,Pearce 2013a,
1253,MC-,,NoLabID,5600,100,,,,9616,"Grotta Pollera, Finale Ligure",Spit VII,cave,8.3146,44.2006,A,Pearce 2013a,
1254,MC-1144,,,6170,100,,charcoal,,9616,"Grotta Pollera, Finale Ligure",Spit XVI,cave,8.3146,44.2006,A,Pearce 2013a,
1255,MC-1145,,,6080,100,,charcoal,,9616,"Grotta Pollera, Finale Ligure",Spit XV,cave,8.3146,44.2006,A,Pearce 2013a,
1256,MC-1148,,,6880,100,,charcoal,,9616,"Grotta Pollera, Finale Ligure",Spit XXI; C21; Spit XXI; C21,cave,8.3146,44.2006,A,Pearce 2013a,
1257,MC-120,,,6000,120,,charcoal,,430,"Arene Candide, Finale Ligure",layer 13,cave,8.3283,44.1625,A,Bagolini and Biagi 1990,
1258,MC-1403,,,4420,100,,charcoal,,25924,Terrina,,,12.4688,41.898,A,Pearce 2013b,
1259,MC-2075,,,4690,90,,charcoal,,25924,Terrina,,,12.4688,41.898,A,Pearce 2013b,
1260,MC-2076,,,4450,120,,charcoal,,25924,Terrina,,,12.4688,41.898,A,Pearce 2013b,
1261,MC-2077,,,4950,90,,charcoal,,25924,Terrina,,,12.4688,41.898,A,Pearce 2013b,
1262,MC-2079,,,4720,300,,charcoal,,25924,Terrina,,,12.4688,41.898,A,Pearce 2013b,
1263,MC-2231,,,4380,160,,charcoal,,25924,Terrina,,,12.4688,41.898,A,Pearce 2013b,
1264,MC-2232,,,4430,160,,charcoal,,25924,Terrina,,,12.4688,41.898,A,Pearce 2013b,
1265,MC-2234*,,,4210,160,,charcoal,,25924,Terrina,,,12.4688,41.898,A,Pearce 2013b,
1266,MC-2235,,,4650,100,,charcoal,,25924,Terrina,,,12.4688,41.898,A,Pearce 2013b,
1267,MC-2236*,,,4720,100,,charcoal,,25924,Terrina,,,12.4688,41.898,A,Pearce 2013b,
1268,MC-2237,,,4430,140,,charcoal,,25924,Terrina,,,12.4688,41.898,A,Pearce 2013b,
1269,MC-2290,,,6850,130,,charcoal,,9684,"Villa Comunale, Foggia","Spit 7, sounding II",,14.3057,40.7302,A,Shennan and Steele 2000,
1270,MC-2291,,,6850,130,,grain,,25938,"Villa Comunale, Foggia",Ditch,settlement,14.3057,40.7302,A,Whitehouse 2014,
1271,MC-2291,,,6750,220,,grain,,25938,"Villa Comunale, Foggia",,settlement,14.3057,40.7302,A,Whitehouse 2014,
1272,MC-2292,,,7125,200,,charcoal,,9685,Masseria Giuffreda,Ditch,settlement,17.1012,40.7928,A,Whitehouse 2014,
1273,MC-2332,,,6510,110,,charcoal,,2997,Grotta dell'Edera,hearth,cave,8.32,44.196,A,Manen and Sabatier 2003,
1274,MC-2333,,,6490,110,,charcoal,,2997,Grotta dell'Edera,hearth,cave,8.32,44.196,A,Manen and Sabatier 2003,
1275,MC-720,,,6000,120,,,,430,"Arene Candide, Finale Ligure",,cave,8.3283,44.1625,A,Facchinetti 2012,
1276,MC-752,,,6000,120,,charcoal,,430,"Arene Candide, Finale Ligure","layer 13, A/D-1/4",cave,8.3283,44.1625,A,Pearce 2013a,
1277,MC-753,,,5800,120,,charcoal,,430,"Arene Candide, Finale Ligure","layer 12A, A/D-1/4",cave,8.3283,44.1625,A,Pearce 2013a,
1278,MC-754,,,5470,100,,charcoal,,430,"Arene Candide, Finale Ligure","layer 8, A/D-1/4",cave,8.3283,44.1625,A,Pearce 2013a,
1279,MC-755,,,5860,120,,charcoal,,430,"Arene Candide, Finale Ligure","layer 12C, A/D-1/4",cave,8.3283,44.1625,A,Pearce 2013a,
1280,MC-756,,,6950,100,,charcoal,,9616,"Grotta Pollera, Finale Ligure",Typ Pendimoun;liv.24; Spit XXIV; C24,cave,8.3146,44.2006,A,Pearce 2013a,
1281,MC-757,,,6580,100,,charcoal,,9616,"Grotta Pollera, Finale Ligure",Spit XXIII; C23; Spit XXIII,cave,8.3146,44.2006,A,Pearce 2013a,
1282,MC-757,,,6580,110,,,,9616,"Grotta Pollera, Finale Ligure",C23,cave,8.3146,44.2006,A,Pearce 2013a,
1283,MC-758,,,6000,100,,charcoal,,9616,"Grotta Pollera, Finale Ligure",Spit XVIII,cave,8.3146,44.2006,A,Pearce 2013a,
1284,MC-759,,,6050,100,,charcoal,,9616,"Grotta Pollera, Finale Ligure",Spit XVII,cave,8.3146,44.2006,A,Pearce 2013a,
1285,Montelibretti c1,,,6152,460,,,,10888,Grotta Mora Cavorso,layer L3-UR,cave,13.1739,41.8779,A,Rolfo et al. 2016,
1286,Montelibretti c2,,,5693,340,,,,10888,Grotta Mora Cavorso,layer L3-UR,cave,13.1739,41.8779,A,Rolfo et al. 2016,
1287,Montelibretti c3,,,3762,340,,,,10888,Grotta Mora Cavorso,layer L2-B1,cave,13.1739,41.8779,A,Rolfo et al. 2016,
1288,NA-159,,,7950,240,,charcoal,,9794,Pian dei Cavalli,,settlement,9.3193,46.4247,A,Baroni and Biagi 1997,
1289,NA-192,,,7540,210,,charcoal,,9794,Pian dei Cavalli,,settlement,9.3193,46.4247,A,Baroni and Biagi 1997,
1290,NA-207/ANSTO-138,,,3940,90,,charcoal,,9794,Pian dei Cavalli,,settlement,9.3193,46.4247,A,Moe et al. 2007,
1291,NA-258,,,4020,230,,,,25964,La Starza (Ariano Irpino),,settlement,15.0785,41.216,A,Alessandri 2019,
1292,NA-277,,,3400,190,,charcoal,,25965,Frattaminore,,settlement,14.2666,40.95,A,Alessandri 2019,
1293,NA-293,,,3250,170,,charcoal,,25964,La Starza (Ariano Irpino),,settlement,15.0785,41.216,A,Alessandri 2019,
1294,NA-294,,,3060,100,,charcoal,,25964,La Starza (Ariano Irpino),,settlement,15.0785,41.216,A,Alessandri 2019,
1295,NA-325,,,3400,160,,,,25990,"Pozzelle, Terzigno",,settlement,14.4613,40.7948,A,sAccoccio et al. 2013,
1296,NA-327,,,3500,150,,charcoal,,25964,La Starza (Ariano Irpino),,settlement,15.0785,41.216,A,Alessandri 2019,
1297,NA-331,,,3450,230,,bones,animal,25966,Pratola Serra,,settlement,14.85,40.9833,A,Alessandri 2019,
1298,OST-1/22 HR,,,2193,18,,wood,,7958,"Ostia, Fiumicino",,harbour,12.2803,41.7533,A,Hadler et al. 2015,
1299,OST-1/26 HR,,,2258,18,,wood,,7958,"Ostia, Fiumicino",,harbour,12.2803,41.7533,A,Hadler et al. 2015,
1300,OST-3/14 +HK,,,2208,20,,charcoal,,7958,"Ostia, Fiumicino",,harbour,12.2803,41.7533,A,Hadler et al. 2015,
1301,OST-3/15 HR,,,2192,20,,wood,,7958,"Ostia, Fiumicino",,harbour,12.2803,41.7533,A,Hadler et al. 2015,
1302,OST-3/18 +HR,,,2271,19,,wood,,7958,"Ostia, Fiumicino",,harbour,12.2803,41.7533,A,Hadler et al. 2015,
1303,OST-3/20 +HR,,,2274,18,,wood,,7958,"Ostia, Fiumicino",,harbour,12.2803,41.7533,A,Hadler et al. 2015,
1304,OST-3/28 PR,,,2294,17,,piece of rope,,7958,"Ostia, Fiumicino",,harbour,12.2803,41.7533,A,Hadler et al. 2015,
1305,OST-4/14 HK,,,2229,17,,charcoal,,7958,"Ostia, Fiumicino",,harbour,12.2803,41.7533,A,Hadler et al. 2015,
1306,OST-4/19 +PR,,,2562,19,,plant matter,,7958,"Ostia, Fiumicino",,harbour,12.2803,41.7533,A,Hadler et al. 2015,
1307,OST-5/19 HR,,,2149,20,,wood,,7958,"Ostia, Fiumicino",,harbour,12.2803,41.7533,A,Hadler et al. 2015,
1308,OST-5/22 PR,,,2255,20,,plant matter,,7958,"Ostia, Fiumicino",,harbour,12.2803,41.7533,A,Hadler et al. 2015,
1309,OST-5/4 HK,,,1999,19,,charcoal,,7958,"Ostia, Fiumicino",,harbour,12.2803,41.7533,A,Hadler et al. 2015,
1310,OST-5/6 HK,,,1930,18,,charcoal,,7958,"Ostia, Fiumicino",,harbour,12.2803,41.7533,A,Hadler et al. 2015,
1311,OST-5/8 HK,,,2110,20,,charcoal,,7958,"Ostia, Fiumicino",,harbour,12.2803,41.7533,A,Hadler et al. 2015,
1312,OST-6/13 HR,,,2101,20,,wood,,7958,"Ostia, Fiumicino",,harbour,12.2803,41.7533,A,Hadler et al. 2015,
1313,OST-6/19 +HR,,,2168,20,,wood,,7958,"Ostia, Fiumicino",,harbour,12.2803,41.7533,A,Hadler et al. 2015,
1314,OST-6/27 +PR,,,2191,20,,plant matter,,7958,"Ostia, Fiumicino",,harbour,12.2803,41.7533,A,Hadler et al. 2015,
1315,OST-8/23 HR,,,2158,20,,wood,,7958,"Ostia, Fiumicino",,harbour,12.2803,41.7533,A,Hadler et al. 2015,
1316,OST-8/28 HR,,,2192,21,,wood,,7958,"Ostia, Fiumicino",,harbour,12.2803,41.7533,A,Hadler et al. 2015,
1317,OST-8/29 HR,,,2164,21,,wood,,7958,"Ostia, Fiumicino",,harbour,12.2803,41.7533,A,Hadler et al. 2015,
1318,OxA-10013,,,6450,50,,bone,Homo Sapiens,10271,Masseria Candelaro,"45C, burial T2",,15.9196,41.7365,A,Whitehouse 2014,
1319,OxA-10802,,,4425,40,,,,10448,Le Cerquete-Fianello,pit n. 10,settlement,12.2377,41.8484,A,"Tiné, V., 2004; Manfredini et al. 2009",
1320,OxA-10803,,,4495,40,,,,10448,Le Cerquete-Fianello,pit n. 58,settlement,12.2377,41.8484,A,"Tiné, V., 2004; Manfredini et al. 2009",
1321,OxA-10998,,,10065,55,,bone,Homo Sapiens,430,"Arene Candide, Finale Ligure",Burial III,cave,8.3283,44.1625,A,Formicola et al. 2005,
1322,OxA-10999,,,9925,50,,bone,Homo Sapiens,430,"Arene Candide, Finale Ligure",Burial Vb,cave,8.3283,44.1625,A,Formicola et al. 2005,
1323,OxA-11000,,,10585,55,,bone,Homo Sapiens,430,"Arene Candide, Finale Ligure",VI b,cave,8.3283,44.1625,A,Formicola et al. 2005,
1324,OxA-11001,,,10655,55,,bone,Homo Sapiens,430,"Arene Candide, Finale Ligure",Burial VIII,cave,8.3283,44.1625,A,Formicola et al. 2005,
1325,OxA-11002,,,10720,55,,bone,Homo Sapiens,430,"Arene Candide, Finale Ligure",burial XII,cave,8.3283,44.1625,A,Djindjian et al. 1999,
1326,OxA-11003,,,10735,55,,bone,Homo Sapiens,430,"Arene Candide, Finale Ligure",Burial XIV,cave,8.3283,44.1625,A,Formicola et al. 2005,
1327,OxA-12062,,,6638,34,,bone,animal,10271,Masseria Candelaro,pit P3,,15.9196,41.7365,A,Whitehouse 2014,
1328,OxA-12063,,,6601,37,,bone,Homo Sapiens,10271,Masseria Candelaro,"pit P2, burial layer 8",,15.9196,41.7365,A,Whitehouse 2014,
1329,OxA-12064,,,6501,37,,bone,Homo Sapiens,10271,Masseria Candelaro,"structure Q, area of skulls",,15.9196,41.7365,A,Whitehouse 2014,
1330,OxA-12416,,,2157,31,-19.7,bone,,3283,Montale,,,10.9096,44.5774,A,Higham et al. 2007,
1331,OxA-13661,,,7410,32,,,,10699,Grotta dell'Uzzo,,cave,12.7865,38.1101,A,Pearce 2013a,
1332,OxA-13808,,,7137,37,,,,10699,Grotta dell'Uzzo,,cave,12.7865,38.1101,A,Pearce 2013a,
1333,OxA-1474,,,6850,80,-26,charcoal,Hordeum vulgare,11763,Coppa Nevigata,,settlement,15.8338,41.5581,A,Skeates and Whitehouse 1994; Hinz et al. 2012,
1334,Oxa-1474,,,6850,80,,,,11763,Coppa Nevigata,"CN, II-Ill",settlement,15.8338,41.5581,A,Manen and Sabatier 2003,
1335,OxA-1475,,,6880,90,-26,charcoal,Hordeum vulgare,11763,Coppa Nevigata,,settlement,15.8338,41.5581,A,Pinhasi et al. 2005,
1336,OxA-18069,,,8685,40,,,,25862,Gruppo dell'Isolidda,,cave,12.7359,38.146,A,Lo Vetro et al. 2016,
1337,OxA-18070,,,8620,45,,,,25862,Gruppo dell'Isolidda,,cave,12.7359,38.146,A,Lo Vetro et al. 2016,
1338,OxA-18071,,,8785,45,,,,25862,Gruppo dell'Isolidda,,cave,12.7359,38.146,A,Lo Vetro et al. 2016,
1339,OxA-19735,,,6212,32,,charred caryopsis,Triticum dicoccum,10873,Lugo di Romagna,,settlement,11.9398,42.2267,A,Starnini et al. 2017,
1340,OxA-19736,,,6213,33,,charred caryopsis,Triticum dicoccum,10873,Lugo di Romagna,,settlement,11.9398,42.2267,A,Starnini et al. 2017,
1341,OxA-19737,,,6183,33,,charred caryopsis,Triticum aestivum,3000,Isorella (BS),,settlement,10.3167,45.3,A,Starnini et al. 2017,
1342,OxA-21083,,,6348,31,-19,bone,Homo Sapiens,5692,Grotta Scaloria,,cave,15.9059,41.6403,A,Elster et al. 2016,
1343,OxA-21084,,,6347,32,-18.8,bone,Homo Sapiens,5692,Grotta Scaloria,,cave,15.9059,41.6403,A,Elster et al. 2016,
1344,OxA-21200,,,6303,33,-19.2,bone,Homo Sapiens,5692,Grotta Scaloria,,cave,15.9059,41.6403,A,Elster et al. 2016,
1345,OxA-21201,,,6347,33,-19.1,bone,Homo Sapiens,5692,Grotta Scaloria,,cave,15.9059,41.6403,A,Elster et al. 2016,
1346,OxA-21202,,,6384,33,-19.4,bone,Homo Sapiens,5692,Grotta Scaloria,,cave,15.9059,41.6403,A,Elster et al. 2016,
1347,OxA-21203,,,6339,33,-18.7,bone,Homo Sapiens,5692,Grotta Scaloria,,cave,15.9059,41.6403,A,Elster et al. 2016,
1348,OxA-21204,,,6411,32,-19,bone,Homo Sapiens,5692,Grotta Scaloria,,cave,15.9059,41.6403,A,Elster et al. 2016,
1349,OxA-21205,,,6381,33,-19.1,bone,Homo Sapiens,5692,Grotta Scaloria,,cave,15.9059,41.6403,A,Elster et al. 2016,
1350,OxA-21206,,,6384,32,-19,bone,Homo Sapiens,5692,Grotta Scaloria,,cave,15.9059,41.6403,A,Elster et al. 2016,
1351,OxA-21207,,,6324,32,-18.7,bone,Homo Sapiens,5692,Grotta Scaloria,,cave,15.9059,41.6403,A,Elster et al. 2016,
1352,OxA-21208,,,6329,31,-19.3,bone,Homo Sapiens,5692,Grotta Scaloria,,cave,15.9059,41.6403,A,Elster et al. 2016,
1353,OxA-21209,,,6368,31,-18.8,bone,Homo Sapiens,5692,Grotta Scaloria,,cave,15.9059,41.6403,A,Elster et al. 2016,
1354,OxA-21210,,,6448,31,-18.8,bone,Homo Sapiens,5692,Grotta Scaloria,,cave,15.9059,41.6403,A,Elster et al. 2016,
1355,OxA-21211,,,6371,33,-19,bone,Homo Sapiens,5692,Grotta Scaloria,,cave,15.9059,41.6403,A,Elster et al. 2016,
1356,OxA-21358,,,6122,38,,charred caryopsis,Hordeum sativum,944,"Campo Ceresole, Vho",,settlement,10.4097,45.115,A,Biagi et al. 2020,
1357,OxA-23117,,,6469,32,,grain (charred),Hordeum vulgare,12350,Umbro,Trench 1 (-9n/-37e); 210-220 cm (layer II/III),,15.9237,37.9612,A,http://www.arch.cam.ac.uk/research/projects/bova-marina/bmap-dates,
1358,OxA-23118,,,6484,33,,grain (charred),Hordeum vulgare,12350,Umbro,Trench 1 (-9n/-37e); 250-260 cm (layer IV),,15.9237,37.9612,A,http://www.arch.cam.ac.uk/research/projects/bova-marina/bmap-dates,
1359,OxA-23119,,,6452,35,,grain (charred),Hordeum vulgare,12350,Umbro,Trench 1 (-9n/-37e); 250-260 cm (layer IV),,15.9237,37.9612,A,http://www.arch.cam.ac.uk/research/projects/bova-marina/bmap-dates,
1360,OxA-23120,,,6526,34,,grain (charred),Triticum,12350,Umbro,Trench 1 (-9n/-37e); 280-290 cm (layer V),,15.9237,37.9612,A,http://www.arch.cam.ac.uk/research/projects/bova-marina/bmap-dates,
1361,OxA-23121,,,6448,30,,grain (charred),Cerealia,12350,Umbro,Trench 1 (-9n/-37e); 300-310 cm (layer V),,15.9237,37.9612,A,http://www.arch.cam.ac.uk/research/projects/bova-marina/bmap-dates,
1362,OxA-23122,,,6432,33,,grain (charred),Cerealia,12350,Umbro,Trench 1 (-7n/-36e); 250-260 cm (layer V),,15.9237,37.9612,A,http://www.arch.cam.ac.uk/research/projects/bova-marina/bmap-dates,
1363,OxA-23133,,,5850,34,,charred caryopsis,Triticum aestivum,3000,Isorella (BS),,settlement,10.3167,45.3,A,Starnini et al. 2017,
1364,OxA-25106,,,2981,27,-19.7,seed,Vitis,5196,Sa Osa,,settlement,8.5466,39.9146,A,Ucchesu et al. 2015,
1365,OxA-25107,,,2968,27,-21.5,seed,Vitis,5196,Sa Osa,,settlement,8.5466,39.9146,A,Ucchesu et al. 2015,
1366,OxA-25337,,,4401,32,-19.5,bone,Homo Sapiens,13320,"Filigosa, tomb 1",,,8.7692,40.2781,A,Bronk Ramsey et al. 2015,
1367,OxA-25338,,,2918,28,-19.4,bone,Homo Sapiens,13831,S'Iscia 'e sas Piras,,,8.5318,40.6536,A,Bronk Ramsey et al. 2015,
1368,OxA-25339,,,4589,33,-19.3,bone,Homo Sapiens,14086,Corti Beccia,,,8.6353,39.6879,A,Bronk Ramsey et al. 2015,
1369,OxA-25360,,,2002,24,-18.8,bone,Homo Sapiens,10181,Herculaneum,,,14.3482,40.806,A,ORAU; Craig et al. 2013,
1370,OxA-25361,,,2043,25,-19.3,bone,Homo Sapiens,10181,Herculaneum,,,14.3482,40.806,A,ORAU; Craig et al. 2013,
1371,OxA-25362,,,1985,25,-19.4,bone,Homo Sapiens,10181,Herculaneum,,,14.3482,40.806,A,ORAU; Craig et al. 2013,
1372,OxA-25363,,,2011,25,-19.3,bone,Homo Sapiens,10181,Herculaneum,,,14.3482,40.806,A,ORAU; Craig et al. 2013,
1373,OxA-25364,,,2070,25,-18.8,bone,Homo Sapiens,10181,Herculaneum,,,14.3482,40.806,A,ORAU; Craig et al. 2013,
1374,OxA-25365,,,2001,26,-19.3,bone,Homo Sapiens,10181,Herculaneum,,,14.3482,40.806,A,ORAU; Craig et al. 2013,
1375,OxA-25366,,,2074,26,-18.6,bone,Homo Sapiens,10181,Herculaneum,,,14.3482,40.806,A,ORAU; Craig et al. 2013,
1376,OxA-25367,,,2056,25,-18.7,bone,Homo Sapiens,10181,Herculaneum,,,14.3482,40.806,A,ORAU; Craig et al. 2013,
1377,OxA-25368,,,2026,26,-18.6,bone,Homo Sapiens,10181,Herculaneum,,,14.3482,40.806,A,ORAU; Craig et al. 2013,
1378,OxA-25369,,,1975,25,-21.4,bone,Ovis,10181,Herculaneum,,,14.3482,40.806,A,ORAU; Craig et al. 2013,
1379,OxA-25370,,,1985,26,-20.6,bone,Equus,10181,Herculaneum,,,14.3482,40.806,A,ORAU; Craig et al. 2013,
1380,OxA-25548,,,1958,27,-18.9,bone,Homo Sapiens,10181,Herculaneum,,,14.3482,40.806,A,ORAU; Craig et al. 2013,
1381,OxA-25549,,,1984,27,-19.4,bone,Homo Sapiens,10181,Herculaneum,,,14.3482,40.806,A,ORAU; Craig et al. 2013,
1382,OxA-25550,,,2034,28,-19.4,bone,Homo Sapiens,10181,Herculaneum,,,14.3482,40.806,A,ORAU; Craig et al. 2013,
1383,OxA-25551,,,1972,27,-19.3,bone,Homo Sapiens,10181,Herculaneum,,,14.3482,40.806,A,ORAU; Craig et al. 2013,
1384,OxA-25552,,,2022,27,-18.9,bone,Homo Sapiens,10181,Herculaneum,,,14.3482,40.806,A,ORAU; Craig et al. 2013,
1385,OxA-25553,,,1974,28,-19.4,bone,Homo Sapiens,10181,Herculaneum,,,14.3482,40.806,A,ORAU; Craig et al. 2013,
1386,OxA-25554,,,2045,28,-18.6,bone,Homo Sapiens,10181,Herculaneum,,,14.3482,40.806,A,ORAU; Craig et al. 2013,
1387,OxA-25555,,,2061,27,-18.7,bone,Homo Sapiens,10181,Herculaneum,,,14.3482,40.806,A,ORAU; Craig et al. 2013,
1388,OxA-25556,,,2075,28,-18.7,bone,Homo Sapiens,10181,Herculaneum,,,14.3482,40.806,A,ORAU; Craig et al. 2013,
1389,OxA-26144,,,1960,26,-21.4,bone,Ovis,10181,Herculaneum,,,14.3482,40.806,A,ORAU; Craig et al. 2013,
1390,OxA-26146,,,1541,28,-18.8,bone,Homo Sapiens,1193,Villa Magna,VM_5123,burial,13.1129,41.6829,A,Fenwick 2015,
1391,OxA-26147,,,1505,27,-18.9,bone,Homo Sapiens,1193,Villa Magna,VM_5123,burial,13.1129,41.6829,A,Fenwick 2015,
1392,OxA-26229,,,2027,31,-20.5,bone,Equus,10181,Herculaneum,,,14.3482,40.806,A,ORAU; Craig et al. 2013,
1393,OxA-26537,,,2036,32,-20.5,bone,Equus,10181,Herculaneum,,,14.3482,40.806,A,ORAU; Craig et al. 2013,
1394,OxA-27418,,,6127,35,,bone,Ovis/Capra,944,"Campo Ceresole, Vho",,settlement,10.4097,45.115,A,Biagi et al. 2020,
1395,OxA-3528,,,2780,80,-23.2,charcoal,,10265,Alpe Veglia,,,8.1427,46.2731,A,Hedges et al. 1993,
1396,OxA-3529,,,2510,80,-25.6,charcoal,,10265,Alpe Veglia,,,8.1427,46.2731,A,Hedges et al. 1993,
1397,OxA-35333,,,6290,34,,bone,Ovis/Capra,3000,Isorella (BS),,settlement,10.3167,45.3,A,Biagi et al. 2020,
1398,OxA-3543,,,2570,70,-23.5,charcoal,,10267,Riparo Pian dul Scricc,,,8.1467,46.2675,A,Hedges et al. 1993,
1399,OxA-3683,,,6200,95,-20,bone,Homo Sapiens,10271,Masseria Candelaro,Burial,,15.9196,41.7365,A,Whitehouse 2014,
1400,OxA-3684,,,6640,95,-20.5,bone,animal,10271,Masseria Candelaro,,,15.9196,41.7365,A,Whitehouse 2014,
1401,OxA-3685,,,6510,95,-20.6,bone,Homo Sapiens,10271,Masseria Candelaro,Guadone-Rendina?;3/MC92-43A-Fa8,,15.9196,41.7365,A,Whitehouse 2014,
1402,OxA-4648,,,3280,65,-16.3,bone,Bos,5713,Fondo Paviani,Sample 2,settlement,11.2878,45.1346,A,Hedges et al. 1995,
1403,OxA-4649,,,3065,70,-18.2,bone,Ovis/Capra,5713,Fondo Paviani,Sample 3,settlement,11.2878,45.1346,A,Hedges et al. 1995,
1404,OxA-4650,,,3010,65,-15.7,bone,Bos,5713,Fondo Paviani,Sample 4,settlement,11.2878,45.1346,A,Hedges et al. 1995,
1405,OxA-5022,,,4065,75,-28.1,wood,Quercus,5713,Fondo Paviani,Sample 5,settlement,11.2878,45.1346,A,Hedges et al. 1995,
1406,OxA-534,,,8600,100,,bone,Homo Sapiens,10389,Molara,,,12.7336,41.7847,A,Gowlett et al. 1987,
1407,OxA-6049,,,5270,50,-23.7,grain,Cerealia,10435,Quadrato di Torre Spaccata,,settlement,12.5878,41.8469,A,Bronk Ramsey et al. 2002,
1408,OxA-6050,,,5280,50,-24,grain,Cerealia,10435,Quadrato di Torre Spaccata,,settlement,12.5878,41.8469,A,Bronk Ramsey et al. 2002,
1409,OxA-6211,,,2435,70,-17.8,bone,Equus ferus caballus,10448,Le Cerquete-Fianello,,settlement,12.2377,41.8484,A,Hedges et al. 1998; Hinz et al. 2012,
1410,OxA-6212,,,4445,60,-24.8,charcoal,,10448,Le Cerquete-Fianello,,settlement,12.2377,41.8484,A,Hedges et al. 1998; Hinz et al. 2012,
1411,OxA-6213,,,4375,55,-26.1,charcoal,,10448,Le Cerquete-Fianello,,settlement,12.2377,41.8484,A,Hedges et al. 1998; Hinz et al. 2012,
1412,OxA-6214,,,4380,100,-26.4,charcoal,,10448,Le Cerquete-Fianello,,settlement,12.2377,41.8484,A,Hedges et al. 1998; Hinz et al. 2012,
1413,OxA-6368,,,2625,60,-17,bone,Equus ferus caballus,10448,Le Cerquete-Fianello,,settlement,12.2377,41.8484,A,Hedges et al. 1998; Hinz et al. 2012,
1414,OxA-655,,,5580,70,,bone,,10456,Piano di Larino,,,14.916207,41.80537,A,Gowlett et al. 1987,
1415,OxA-672,,,2990,80,,antler,Cervus elaphus,10455,Masseria Mammarella,,,15.110985,40.506778,A,Gowlett et al. 1987,
1416,OxA-6837,,,3085,50,-19.9,bone,Equus ferus caballus,10473,Conelle di Arcevia,,settlement,12.9403,43.5003,A,Bronk Ramsey et al. 2002,
1417,OxA-6952,,,2510,110,-21.5,bone,Equus ferus caballus,10448,Le Cerquete-Fianello,,settlement,12.2377,41.8484,A,Hedges et al. 1998; Hinz et al. 2012,
1418,OxA-8058,,,4525,45,,,,10448,Le Cerquete-Fianello,equid burial,settlement,12.2377,41.8484,A,"Tiné, V., 2004; Manfredini et al. 2009",
1419,OxA-8106,,,4530,40,,,,10448,Le Cerquete-Fianello,hut A,settlement,12.2377,41.8484,A,"Tiné, V., 2004; Manfredini et al. 2009",
1420,OxA-8107,,,4555,40,,,,10448,Le Cerquete-Fianello,hut A,settlement,12.2377,41.8484,A,"Tiné, V., 2004; Manfredini et al. 2009",
1421,OxA-8934,,,4445,50,-25,charcoal,,10487,Torrino-Mezzocammino,1-TM1-Dt439SE/V tgl Pit 5.,settlement,12.4195,41.7951,A,Bronk Ramsey et al. 2002; Hinz et al. 2012,
1422,OxA-8991,,,4310,70,-25.8,charcoal,,10488,Torrino-Mezzocammino 2,1-TM2-L V tgl.,settlement,12.4196,41.7951,A,Bronk Ramsey et al. 2002; Hinz et al. 2012,
1423,OxA-9827,,,4070,40,,charcoal,Buxus sempervirens,10435,Quadrato di Torre Spaccata,,settlement,12.5878,41.8469,A,Anzidei et al. 2007,
1424,OxA-9988,,,6605,45,,seed,,10271,Masseria Candelaro,"structure Q, layer B",,15.9196,41.7365,A,Whitehouse 2014,
